word_mf2,label_raw,c_numerical,num_cnum,sentence_sep
呃您好[SEP]很高兴为您服务[SEP]那个[SEP]我刚才打那个幺零零八六[SEP]然后问一下[SEP]开通那个流量六十块钱二十个G还是三十个G[SEP]就是两个月之内用完[SEP]然后他说幺八三三毛九查话费[SEP]打幺零零八六[SEP]然后幺零零八六给我回复了[SEP]是怎么不正确的[SEP]不正确是吧[SEP]我看您是什么时间办理的[SEP]是今天刚办的吗[SEP]刚刚刚刚啊[SEP]对[SEP]我看到了[SEP]那就像您道歉[SEP]我们刚接到通知[SEP]这个业务好像是今天停办了[SEP]对[SEP]查一下[SEP]你说三三十八九[SEP]六十块钱包三十个G是吧[SEP]对[SEP]他刚才给我说的是在[SEP]就是我打电话你们那边已经不行啦[SEP]他说对对对[SEP]我这边办理不了了啊[SEP]那您这样的话[SEP]呃[SEP]您可以那个先不要发短信[SEP]因为我们现在这边刚停的[SEP]我看看就说您可以等到[SEP]我看一下哈[SEP]您看您今天下午有空没有[SEP]我没时间去营业厅[SEP]要不然您不用去营业厅[SEP]下午您打我们幺零零八六[SEP]我们一般下午看身边可以办[SEP]因为现在已经到中午十二点不能办当月[SEP]您到下午那个三十点[SEP]就是两三点了[SEP]三点给我们打电话[SEP]已经帮您开[SEP]下午绑定白天给我打电话[SEP]刚才我打电话他跟我说的是这个[SEP]嗯[SEP]用手机他他他给我打电话的时候就说在电话里面沟通[SEP]他那边办不了[SEP]他说您可以发短信啊[SEP]啊对对[SEP]发短信主要您刚才说咱们系统显示也办理不了[SEP]对就只能通过人幺零零八六这边我给您开通的[SEP]我们这边给您看那第二还是十一点四十五啊[SEP]十一点对[SEP]因为他一般这个开通他他这个是有时间[SEP]一般下午都是两[SEP]就这个我这个时间我也不能给您确定的[SEP]一般都是两点后我们才能办理是这样的[SEP]对对[SEP]您要是您的现在您要是比较着急用的话[SEP]就等到下午再开[SEP]您到时候下午两三点以后我们打个电话光打幺零零八六开就行了[SEP]也不用去营业厅[SEP]我们这边给您办理好行[SEP]好不客气啊[SEP]"
对话内容：不需要好谢谢啊好您好很高兴为您服务喂你好您好请讲哎我问一下我的手机号我充了六百块钱话费这还是停机状态您这个号码在外地呀先生啊对对对您现在打过来这个号码吗对对对觉得到,投诉（含抱怨）业务办理问题,0,0,对话内容：不需要好谢谢啊好您好很高兴为您服务喂你好您好请讲哎我问一下我的手机号我充了六百块钱话费这还是停机状态您这个号码在外地呀先生啊对对对您现在打过来这个号码吗对对对觉得到
您好，很高兴为您服务。你好，请问一下我手机怎么老是被开通那个剧场包月的业务呢？昨天我收到一条信息说已经开通了，我就把它取消了，可是今天又有人开通了，这是怎么回事啊？这个应该是家里安装的高清电视机顶盒里的一个业务，如果您看电视的时候订了机场包月的话，就会有这个提示，会自动订购这个业务。您看家里人有没有在电视上订过这个包月的？我不太清楚，您这边能不能先跟家人确认一下，看看他们有没有在电视上操作过？如果没操作过，这个业务的话您可以及时联系我们，我们帮您上报公司核实一下，好吗？哦，行行行，孩子这两天五号就回来了。,投诉（含抱怨）业务办理问题,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]请问一下我手机怎么老是被开通那个剧场包月的业务呢[SEP]昨天我收到一条信息说已经开通了[SEP]我就把它取消了[SEP]可是今天又有人开通了[SEP]这是怎么回事啊[SEP]这个应该是家里安装的高清电视机顶盒里的一个业务[SEP]如果您看电视的时候订了机场包月的话[SEP]就会有这个提示[SEP]会自动订购这个业务[SEP]您看家里人有没有在电视上订过这个包月的[SEP]我不太清楚[SEP]您这边能不能先跟家人确认一下[SEP]看看他们有没有在电视上操作过[SEP]如果没操作过[SEP]这个业务的话您可以及时联系我们[SEP]我们帮您上报公司核实一下[SEP]好吗[SEP]哦[SEP]行行行[SEP]孩子这两天五号就回来了[SEP]
您好，很高兴为您服务。你好，我想问一下，我的手机为什么总是被开通那个剧场包月的服务呢？昨天我收到一条短信说已经开通了，我就试着取消了，但今天又发现被开通了，这是怎么回事？这个应该是家里装的高清电视机顶盒里的一项业务，如果您在看电视的时候选择了机场包月，就会有这个提示，从而自动订阅这个服务。您能先和家人确认一下，看看他们有没有在电视上办理过这个包月吗？我不太清楚，如果没办过的话，建议您尽快联系我们的客服，我们会帮您上报公司处理，好吗？哦，好的好的，孩子这两天五号就回来了。,投诉（含抱怨）业务办理问题,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]我想问一下[SEP]我的手机为什么总是被开通那个剧场包月的服务呢[SEP]昨天我收到一条短信说已经开通了[SEP]我就试着取消了[SEP]但今天又发现被开通了[SEP]这是怎么回事[SEP]这个应该是家里装的高清电视机顶盒里的一项业务[SEP]如果您在看电视的时候选择了机场包月[SEP]就会有这个提示[SEP]从而自动订阅这个服务[SEP]您能先和家人确认一下[SEP]看看他们有没有在电视上办理过这个包月吗[SEP]我不太清楚[SEP]如果没办过的话[SEP]建议您尽快联系我们的客服[SEP]我们会帮您上报公司处理[SEP]好吗[SEP]哦[SEP]好的好的[SEP]孩子这两天五号就回来了[SEP]
"对话内容...  
呃你好啊我那个手机号办理那个信息业务现在怎么开不了了呢请问是办的报停吗哎对呀报停嘛请问现在是怎么提示您的啊就是我一拨那个号码上拨拨几就你们移动号码他就告诉我号码拨号码然后刚拨拨通不了那请问您有密码吗麻烦你帮我看下状态漫游手机号是多少幺五九嗯然后呢四三八幺零三三七请稍等其他请您根据提示输入密码按井号键结束好的看一青海移动哎什么谢你啊办理之后吗你说现在可以办理复通啊请问现在给您开通吗开通啊开通之后卡里的最低消费包月费用都正常执行我帮您看一下啊开通吧我刚才报那那是报停了现在给他开通恢复呢现在已经帮您开通了啊好谢谢啊不客气请问还有其他问题吗啊没有了嗯那麻烦女士您挂机后通过语音提示对我的服务做一下评价选择一个一好吗好的谢谢祝您生活愉快再见",投诉（含抱怨）业务办理问题,0,0,"对话内容...  
呃你好啊我那个手机号办理那个信息业务现在怎么开不了了呢请问是办的报停吗哎对呀报停嘛请问现在是怎么提示您的啊就是我一拨那个号码上拨拨几就你们移动号码他就告诉我号码拨号码然后刚拨拨通不了那请问您有密码吗麻烦你帮我看下状态漫游手机号是多少幺五九嗯然后呢四三八幺零三三七请稍等其他请您根据提示输入密码按井号键结束好的看一青海移动哎什么谢你啊办理之后吗你说现在可以办理复通啊请问现在给您开通吗开通啊开通之后卡里的最低消费包月费用都正常执行我帮您看一下啊开通吧我刚才报那那是报停了现在给他开通恢复呢现在已经帮您开通了啊好谢谢啊不客气请问还有其他问题吗啊没有了嗯那麻烦女士您挂机后通过语音提示对我的服务做一下评价选择一个一好吗好的谢谢祝您生活愉快再见"
对话内容：你好，打扰了。我之前发短信申请取消手机支付业务，但为什么现在还显示有这个业务？麻烦帮我查一下是什么情况。我现在要过户，但系统提示还有手机支付业务没取消，现在正在处理中，但还没完全退掉。我确定已经提交了取消申请，为什么这么慢？是不是还有其他业务没解除？没有冲突的吧？我这边查不到任何退订信息，系统只说正在处理。我正常发四个零取消业务，应该很快就生效，为什么这么久？是不是有什么问题？您能帮我处理一下吗？今天截止过户的话，我是不是得明天才能办？谢谢。,投诉（含抱怨）业务办理问题,0,0,对话内容：你好[SEP]打扰了[SEP]我之前发短信申请取消手机支付业务[SEP]但为什么现在还显示有这个业务[SEP]麻烦帮我查一下是什么情况[SEP]我现在要过户[SEP]但系统提示还有手机支付业务没取消[SEP]现在正在处理中[SEP]但还没完全退掉[SEP]我确定已经提交了取消申请[SEP]为什么这么慢[SEP]是不是还有其他业务没解除[SEP]没有冲突的吧[SEP]我这边查不到任何退订信息[SEP]系统只说正在处理[SEP]我正常发四个零取消业务[SEP]应该很快就生效[SEP]为什么这么久[SEP]是不是有什么问题[SEP]您能帮我处理一下吗[SEP]今天截止过户的话[SEP]我是不是得明天才能办[SEP]谢谢[SEP]
对话内容：您好，不好意思打扰了。我之前已经申请取消手机支付业务，但为什么现在还是显示在用？麻烦帮我查一下怎么回事。我现在要过户，但系统提示手机支付还没取消，说是正在处理中，可我明明已经提交了取消请求，为什么还没退掉？是不是还有其他业务没关掉？没有冲突吧？我这边查不到任何退订记录，系统只说还在处理。我正常发短信取消，应该很快就能生效，怎么这么慢？是不是有什么问题？您能帮忙看一下吗？今天是最后一天过户，我是不是得等到明天才能处理？谢谢。,投诉（含抱怨）业务办理问题,0,0,对话内容：您好[SEP]不好意思打扰了[SEP]我之前已经申请取消手机支付业务[SEP]但为什么现在还是显示在用[SEP]麻烦帮我查一下怎么回事[SEP]我现在要过户[SEP]但系统提示手机支付还没取消[SEP]说是正在处理中[SEP]可我明明已经提交了取消请求[SEP]为什么还没退掉[SEP]是不是还有其他业务没关掉[SEP]没有冲突吧[SEP]我这边查不到任何退订记录[SEP]系统只说还在处理[SEP]我正常发短信取消[SEP]应该很快就能生效[SEP]怎么这么慢[SEP]是不是有什么问题[SEP]您能帮忙看一下吗[SEP]今天是最后一天过户[SEP]我是不是得等到明天才能处理[SEP]谢谢[SEP]
您好，很高兴为您服务。你好，我刚才去申请光纤的时候，他们说我的套餐不能办，这是怎么回事？他们没跟您解释为什么不能办吗？他说我是上网套餐，商旅套餐不能办。您现在是飞享套餐对吧？您现在用的是4G飞享套餐，能办的，一百一十八元是吧？对，现在免费送一百兆宽带，他刚给我改的。我现在用的是一百二十八套餐，他说不能办理，非要让我改签，我不想改。当时您是不愿意改对吧？我这个套餐通话时间多吗？不是，现在通话时间少了。我之前用的是一百二十八套餐，六百五十分钟，五百兆流量。您能说一下吗？那个套餐一直不能办理，先生，商旅套餐一百二十八是可以办理的，您赶快去找他问清楚到底是怎么回事。一百二十八可以办理是吧？可以的，就是一百二十八的商旅套餐，您赶快去找他一下，那就是六百五十分钟，五百兆流量对吧？稍等，我帮您查一下，好吗？请您稍等。喂，对，对，六百五十分钟通话，六百兆流量，这个可以办。六百五十分钟通话费就那个可以，您去找他吧。先生，我下午想去问问，我刚才手机上收到一条信息，说这个套餐一个月只能办理一次，不能办理二十八的，是吧？但他这不是骗您吗？对呀，我是这个情况，所以您下午去找他吗？先生，您是说以后打电话过来，我们会告诉您可以更改的，好的，行，我知道了，谢谢。不客气，还有其他需要帮忙的吗？没有了，再见。,投诉（含抱怨）业务办理问题,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]我刚才去申请光纤的时候[SEP]他们说我的套餐不能办[SEP]这是怎么回事[SEP]他们没跟您解释为什么不能办吗[SEP]他说我是上网套餐[SEP]商旅套餐不能办[SEP]您现在是飞享套餐对吧[SEP]您现在用的是4G飞享套餐[SEP]能办的[SEP]一百一十八元是吧[SEP]对[SEP]现在免费送一百兆宽带[SEP]他刚给我改的[SEP]我现在用的是一百二十八套餐[SEP]他说不能办理[SEP]非要让我改签[SEP]我不想改[SEP]当时您是不愿意改对吧[SEP]我这个套餐通话时间多吗[SEP]不是[SEP]现在通话时间少了[SEP]我之前用的是一百二十八套餐[SEP]六百五十分钟[SEP]五百兆流量[SEP]您能说一下吗[SEP]那个套餐一直不能办理[SEP]先生[SEP]商旅套餐一百二十八是可以办理的[SEP]您赶快去找他问清楚到底是怎么回事[SEP]一百二十八可以办理是吧[SEP]可以的[SEP]就是一百二十八的商旅套餐[SEP]您赶快去找他一下[SEP]那就是六百五十分钟[SEP]五百兆流量对吧[SEP]稍等[SEP]我帮您查一下[SEP]好吗[SEP]请您稍等[SEP]喂[SEP]对[SEP]对[SEP]六百五十分钟通话[SEP]六百兆流量[SEP]这个可以办[SEP]六百五十分钟通话费就那个可以[SEP]您去找他吧[SEP]先生[SEP]我下午想去问问[SEP]我刚才手机上收到一条信息[SEP]说这个套餐一个月只能办理一次[SEP]不能办理二十八的[SEP]是吧[SEP]但他这不是骗您吗[SEP]对呀[SEP]我是这个情况[SEP]所以您下午去找他吗[SEP]先生[SEP]您是说以后打电话过来[SEP]我们会告诉您可以更改的[SEP]好的[SEP]行[SEP]我知道了[SEP]谢谢[SEP]不客气[SEP]还有其他需要帮忙的吗[SEP]没有了[SEP]再见[SEP]
您好，很高兴为您服务。你好，我刚才去办光纤的时候，他们说我的套餐不能办，这是为什么啊？他们有没有跟您说原因呢？他说我是上网套餐，商旅套餐不能办。您现在是飞享套餐对吧？您现在用的是4G飞享套餐，这个是可以办理的，一百一十八元是吧？对，现在免费送一百兆宽带，他刚给我调整的。我现在用的是一百二十八套餐，但他说不能办理，非要让我改签，我不愿意改。当时您是不想改对吧？我这个套餐通话时长多吗？不是，现在通话时长变少了。我之前用的是一百二十八套餐，六百五十分钟，五百兆流量。您能再跟我说一遍吗？那个套餐一直不能办理，先生，商旅套餐一百二十八是能办理的，您赶紧去找他问清楚到底怎么回事。一百二十八能办是吧？能的，就是一百二十八的商旅套餐，您去找他一下，那就是六百五十分钟，五百兆流量对吧？稍等，我帮您查一下，好吗？请您稍等。喂，对，对，六百五十分钟通话，六百兆流量，这个可以办。六百五十分钟通话费就那个可以，您去找他吧。先生，我下午想去问问，我刚才手机上收到一条信息，说这个套餐一个月只能办一次，不能办理一百二十八的，是吧？但他这不是骗人吗？对呀，我是这个情况，所以您下午去找他吗？先生，您是说以后打电话过来，我们会告诉您可以更改的，好的，行，我知道了，谢谢。不客气，还有其他需要帮助的吗？没有了，再见。,投诉（含抱怨）业务办理问题,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]我刚才去办光纤的时候[SEP]他们说我的套餐不能办[SEP]这是为什么啊[SEP]他们有没有跟您说原因呢[SEP]他说我是上网套餐[SEP]商旅套餐不能办[SEP]您现在是飞享套餐对吧[SEP]您现在用的是4G飞享套餐[SEP]这个是可以办理的[SEP]一百一十八元是吧[SEP]对[SEP]现在免费送一百兆宽带[SEP]他刚给我调整的[SEP]我现在用的是一百二十八套餐[SEP]但他说不能办理[SEP]非要让我改签[SEP]我不愿意改[SEP]当时您是不想改对吧[SEP]我这个套餐通话时长多吗[SEP]不是[SEP]现在通话时长变少了[SEP]我之前用的是一百二十八套餐[SEP]六百五十分钟[SEP]五百兆流量[SEP]您能再跟我说一遍吗[SEP]那个套餐一直不能办理[SEP]先生[SEP]商旅套餐一百二十八是能办理的[SEP]您赶紧去找他问清楚到底怎么回事[SEP]一百二十八能办是吧[SEP]能的[SEP]就是一百二十八的商旅套餐[SEP]您去找他一下[SEP]那就是六百五十分钟[SEP]五百兆流量对吧[SEP]稍等[SEP]我帮您查一下[SEP]好吗[SEP]请您稍等[SEP]喂[SEP]对[SEP]对[SEP]六百五十分钟通话[SEP]六百兆流量[SEP]这个可以办[SEP]六百五十分钟通话费就那个可以[SEP]您去找他吧[SEP]先生[SEP]我下午想去问问[SEP]我刚才手机上收到一条信息[SEP]说这个套餐一个月只能办一次[SEP]不能办理一百二十八的[SEP]是吧[SEP]但他这不是骗人吗[SEP]对呀[SEP]我是这个情况[SEP]所以您下午去找他吗[SEP]先生[SEP]您是说以后打电话过来[SEP]我们会告诉您可以更改的[SEP]好的[SEP]行[SEP]我知道了[SEP]谢谢[SEP]不客气[SEP]还有其他需要帮助的吗[SEP]没有了[SEP]再见[SEP]
您好，很高兴为您服务。你好，我想换一下套餐，现在用的是24元的套餐，想换成28元的A套餐。请稍等，我查一下，这个要到5号才能更改。女士，为什么呢？因为您之前办这个套餐的时候有活动，需要使用两个月，所以要等到5号之后才能再改。那好吧，我到时候5号再改。,投诉（含抱怨）业务规定不满,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]我想换一下套餐[SEP]现在用的是24元的套餐[SEP]想换成28元的A套餐[SEP]请稍等[SEP]我查一下[SEP]这个要到5号才能更改[SEP]女士[SEP]为什么呢[SEP]因为您之前办这个套餐的时候有活动[SEP]需要使用两个月[SEP]所以要等到5号之后才能再改[SEP]那好吧[SEP]我到时候5号再改[SEP]
您好，很高兴为您服务。你好，我想把套餐换一下，我现在用的是24元的套餐，想换成28元的A套餐。请您稍等，我看看什么时候能办理。哦，这个要等到5号才能换。女士，为什么呢？因为当时您办这个套餐时有活动，必须用满两个月，所以5号之后才能再改。那这样吧，我5号再处理。,投诉（含抱怨）业务规定不满,0,0,您好[SEP]很高兴为您服务[SEP]你好[SEP]我想把套餐换一下[SEP]我现在用的是24元的套餐[SEP]想换成28元的A套餐[SEP]请您稍等[SEP]我看看什么时候能办理[SEP]哦[SEP]这个要等到5号才能换[SEP]女士[SEP]为什么呢[SEP]因为当时您办这个套餐时有活动[SEP]必须用满两个月[SEP]所以5号之后才能再改[SEP]那这样吧[SEP]我5号再处理[SEP]
"对话内容：  
您好，请问一下，能帮我把二十块钱的包月取消吗？您得拨打10086，按照语音提示按四号键取消。我这边不能直接操作，好像已经取消不了了，四号键根本不是用来取消包月的，是取消流量的。如果取消不了的话，您得去移动营业厅看看，我们这边没办法直接帮您取消。您好，你好，这个业务能不能办？不能给我取消吗？现在我们这边也办不了，得通过自助台办理，但自助台现在没有这个选项。好的，有吗？现在吉林省都是通过自助台取消的，你们今天也没通过自助台开通，我这边无法转接，可以帮我之后处理吗？包括分钟数也没有，那个取消二十块的U，取消十块钱的，您到移动营业厅去看看，我们现在十块、二十三、十五都需要通过自助台办理。哎呀，那怎么弄啊，我没有，您好，我打了10086，他告诉我没有这个功能，那就去移动营业厅自己处理吧。",投诉（含抱怨）业务规定不满,0,0,"对话内容：  
您好[SEP]请问一下[SEP]能帮我把二十块钱的包月取消吗[SEP]您得拨打10086[SEP]按照语音提示按四号键取消[SEP]我这边不能直接操作[SEP]好像已经取消不了了[SEP]四号键根本不是用来取消包月的[SEP]是取消流量的[SEP]如果取消不了的话[SEP]您得去移动营业厅看看[SEP]我们这边没办法直接帮您取消[SEP]您好[SEP]你好[SEP]这个业务能不能办[SEP]不能给我取消吗[SEP]现在我们这边也办不了[SEP]得通过自助台办理[SEP]但自助台现在没有这个选项[SEP]好的[SEP]有吗[SEP]现在吉林省都是通过自助台取消的[SEP]你们今天也没通过自助台开通[SEP]我这边无法转接[SEP]可以帮我之后处理吗[SEP]包括分钟数也没有[SEP]那个取消二十块的U[SEP]取消十块钱的[SEP]您到移动营业厅去看看[SEP]我们现在十块、二十三、十五都需要通过自助台办理[SEP]哎呀[SEP]那怎么弄啊[SEP]我没有[SEP]您好[SEP]我打了10086[SEP]他告诉我没有这个功能[SEP]那就去移动营业厅自己处理吧[SEP]"
"对话内容：  
您好，我想取消一个二十元的包月服务，您能帮忙处理吗？需要拨打10086，根据语音提示选择四号键取消。但我这边不能直接操作，好像已经没法取消了，四号键根本不是用来关掉包月的，而是用来取消流量的。如果不行的话，您得去移动营业厅，我们这边不能直接帮您关掉。您好，你好，这个业务能办吗？不能直接取消吗？现在我们这边也办不了，得通过自助平台操作，但自助平台现在没有这个选项。好的，有吗？现在吉林地区都是用自助平台取消的，你们今天也没通过自助平台开通，我这边不能转接，可以让我之后再处理吗？还有分钟数也没办法取消，那个二十块的U，十块钱的，您得去移动营业厅亲自处理，现在十块、二十三、十五的都要通过自助平台取消。哎呀，这怎么办啊，我查过了，10086那边说没有这个功能，那只能去营业厅自己办理了。",投诉（含抱怨）业务规定不满,0,0,"对话内容：  
您好[SEP]我想取消一个二十元的包月服务[SEP]您能帮忙处理吗[SEP]需要拨打10086[SEP]根据语音提示选择四号键取消[SEP]但我这边不能直接操作[SEP]好像已经没法取消了[SEP]四号键根本不是用来关掉包月的[SEP]而是用来取消流量的[SEP]如果不行的话[SEP]您得去移动营业厅[SEP]我们这边不能直接帮您关掉[SEP]您好[SEP]你好[SEP]这个业务能办吗[SEP]不能直接取消吗[SEP]现在我们这边也办不了[SEP]得通过自助平台操作[SEP]但自助平台现在没有这个选项[SEP]好的[SEP]有吗[SEP]现在吉林地区都是用自助平台取消的[SEP]你们今天也没通过自助平台开通[SEP]我这边不能转接[SEP]可以让我之后再处理吗[SEP]还有分钟数也没办法取消[SEP]那个二十块的U[SEP]十块钱的[SEP]您得去移动营业厅亲自处理[SEP]现在十块、二十三、十五的都要通过自助平台取消[SEP]哎呀[SEP]这怎么办啊[SEP]我查过了[SEP]10086那边说没有这个功能[SEP]那只能去营业厅自己办理了[SEP]"
"对话内容：  
您好，请问有什么可以帮您？那个，我想问问有没有一个三块钱包多少条的短信包月，还有五块钱能包多少钱的，我帮您查一下，您稍等一下。是您来查吗？嗯，好的，手机尾号是八六零二对吧？对，就在本地。请稍等一下。哎，等等，您好先生，正常五块钱是三百兆，五十分钟的，五元三千，五块钱一百条是吧？对，您就开通这一百条的吧。是这样的，这个业务只针对长春地区的全球通和神州行客户，您再慢点说，您慢点说。不好意思，您再慢点说。除了长春地区的全球通和神州行客户以及吉林地区的客户外，其他人都可以办理。但您是长春的，所以不能办这个业务。我家还有一个尾号是八六二六的，能办吗？您好先生，这个现在确实办不了。嗯，现在长春地区的神州行警务通也办不了。我们现在显示的是，除了长春地区的全球通和神州行客户以及吉林地区的客户外，其他人都可以办理。那我这边是办不了了，之前办理过的没取消还能用吗？对，之前办理的没取消还能继续用。那行，我知道了，谢谢您。不客气，还有其他需要帮忙的吗？没有了，不客气，祝您生活愉快，再见。",投诉（含抱怨）业务规定不满,0,0,"对话内容：  
您好[SEP]请问有什么可以帮您[SEP]那个[SEP]我想问问有没有一个三块钱包多少条的短信包月[SEP]还有五块钱能包多少钱的[SEP]我帮您查一下[SEP]您稍等一下[SEP]是您来查吗[SEP]嗯[SEP]好的[SEP]手机尾号是八六零二对吧[SEP]对[SEP]就在本地[SEP]请稍等一下[SEP]哎[SEP]等等[SEP]您好先生[SEP]正常五块钱是三百兆[SEP]五十分钟的[SEP]五元三千[SEP]五块钱一百条是吧[SEP]对[SEP]您就开通这一百条的吧[SEP]是这样的[SEP]这个业务只针对长春地区的全球通和神州行客户[SEP]您再慢点说[SEP]您慢点说[SEP]不好意思[SEP]您再慢点说[SEP]除了长春地区的全球通和神州行客户以及吉林地区的客户外[SEP]其他人都可以办理[SEP]但您是长春的[SEP]所以不能办这个业务[SEP]我家还有一个尾号是八六二六的[SEP]能办吗[SEP]您好先生[SEP]这个现在确实办不了[SEP]嗯[SEP]现在长春地区的神州行警务通也办不了[SEP]我们现在显示的是[SEP]除了长春地区的全球通和神州行客户以及吉林地区的客户外[SEP]其他人都可以办理[SEP]那我这边是办不了了[SEP]之前办理过的没取消还能用吗[SEP]对[SEP]之前办理的没取消还能继续用[SEP]那行[SEP]我知道了[SEP]谢谢您[SEP]不客气[SEP]还有其他需要帮忙的吗[SEP]没有了[SEP]不客气[SEP]祝您生活愉快[SEP]再见[SEP]"
"对话内容：  
您好，有什么可以帮您的吗？那个，我想了解一下，有没有三块钱包多少条的短信包月，还有五块钱能包多少的，我帮您查查看能不能申请，您稍等一下。是您来查吗？嗯，好的，手机尾号是八六零二对吧？对，就在本地。请您稍等一下。哎，等一下，您好先生，五块钱一般是三百兆，五十分钟的，五元三千，五块钱一百条对吧？对，您就开通一百条的吧。是这样的，这个业务只限长春地区的全球通和神州行客户，您再慢慢说，您慢慢说。不好意思，您再慢慢说。除了长春地区的全球通和神州行客户以及吉林地区的客户之外，其他人都可以办理。但您是长春的，所以没法申请这个业务。我家里还有一个尾号是八六二六的，能办吗？您好先生，这个目前是不能办理的。嗯，现在长春地区的神州行警务通也办不了。现在显示的是，除了长春地区的全球通和神州行客户以及吉林地区的客户外，其他人都可以申请。那我这边是不行的，之前办过的没取消还能用吗？对，没取消的话还可以继续用。那行，我明白了，谢谢您。不客气，还有其他问题吗？没有了，不客气，祝您生活愉快，再见。",投诉（含抱怨）业务规定不满,0,0,"对话内容：  
您好[SEP]有什么可以帮您的吗[SEP]那个[SEP]我想了解一下[SEP]有没有三块钱包多少条的短信包月[SEP]还有五块钱能包多少的[SEP]我帮您查查看能不能申请[SEP]您稍等一下[SEP]是您来查吗[SEP]嗯[SEP]好的[SEP]手机尾号是八六零二对吧[SEP]对[SEP]就在本地[SEP]请您稍等一下[SEP]哎[SEP]等一下[SEP]您好先生[SEP]五块钱一般是三百兆[SEP]五十分钟的[SEP]五元三千[SEP]五块钱一百条对吧[SEP]对[SEP]您就开通一百条的吧[SEP]是这样的[SEP]这个业务只限长春地区的全球通和神州行客户[SEP]您再慢慢说[SEP]您慢慢说[SEP]不好意思[SEP]您再慢慢说[SEP]除了长春地区的全球通和神州行客户以及吉林地区的客户之外[SEP]其他人都可以办理[SEP]但您是长春的[SEP]所以没法申请这个业务[SEP]我家里还有一个尾号是八六二六的[SEP]能办吗[SEP]您好先生[SEP]这个目前是不能办理的[SEP]嗯[SEP]现在长春地区的神州行警务通也办不了[SEP]现在显示的是[SEP]除了长春地区的全球通和神州行客户以及吉林地区的客户外[SEP]其他人都可以申请[SEP]那我这边是不行的[SEP]之前办过的没取消还能用吗[SEP]对[SEP]没取消的话还可以继续用[SEP]那行[SEP]我明白了[SEP]谢谢您[SEP]不客气[SEP]还有其他问题吗[SEP]没有了[SEP]不客气[SEP]祝您生活愉快[SEP]再见[SEP]"
"对话内容：  
您好请讲哎你好你咨询个事嗯因为我一个朋友他出国回来了那手机在家没用两个月三个月的这个根本就空号了怎么整嗯先生请问是现在多长时间没有使用了好像应该得有俩月这两个月吧请问号码是多少那我不知道我就问问这事怎么解决到时候嗯先生那请问先看一下咱们这卡欠费多长时间了欠费三十天之内的话可以交费可以自己使用如果说您欠费三十天之后直接是预拆预拆六十天之内呢可以到营业厅把欠费补齐可以把卡补回继续使用但预拆六十天之后您说欠费九十天之后就销号就补不回来了那现在打空号那那是能能知道啥情况所以请问看一下手机号是多少有没有密码密码我也不知道啊那请您也别着急那我建议您的话呢可以把卡呢就是说拿这身份证和卡到营业厅让咱们工作人员帮您看一下这卡的状态哎行谢谢你不客气然后有什么问题可以随时与我们联系你们如果要是说超过不用了九十天那咋咋咋就是拆了咋咋整您超过九十天呢嗯嗯嗯如果说是超过九十天的话那就销号就补不回来了那是空号了那假设那我还想用这个号能能申请用那只能到营业厅可以看一下这卡有没有售出没有售出的话优先考虑可以重新购回好谢谢你不客气请问还有其他问题需要咨询吗没有了没有谢谢了不客气嗯祝您生活愉快再见",投诉（含抱怨）业务规定不满,0,0,"对话内容：  
您好请讲哎你好你咨询个事嗯因为我一个朋友他出国回来了那手机在家没用两个月三个月的这个根本就空号了怎么整嗯先生请问是现在多长时间没有使用了好像应该得有俩月这两个月吧请问号码是多少那我不知道我就问问这事怎么解决到时候嗯先生那请问先看一下咱们这卡欠费多长时间了欠费三十天之内的话可以交费可以自己使用如果说您欠费三十天之后直接是预拆预拆六十天之内呢可以到营业厅把欠费补齐可以把卡补回继续使用但预拆六十天之后您说欠费九十天之后就销号就补不回来了那现在打空号那那是能能知道啥情况所以请问看一下手机号是多少有没有密码密码我也不知道啊那请您也别着急那我建议您的话呢可以把卡呢就是说拿这身份证和卡到营业厅让咱们工作人员帮您看一下这卡的状态哎行谢谢你不客气然后有什么问题可以随时与我们联系你们如果要是说超过不用了九十天那咋咋咋就是拆了咋咋整您超过九十天呢嗯嗯嗯如果说是超过九十天的话那就销号就补不回来了那是空号了那假设那我还想用这个号能能申请用那只能到营业厅可以看一下这卡有没有售出没有售出的话优先考虑可以重新购回好谢谢你不客气请问还有其他问题需要咨询吗没有了没有谢谢了不客气嗯祝您生活愉快再见"
"对话内容：  
您好，请讲。我想问一下，以前欠费的时候可以透支五十，为什么现在变成二十了？  
这张卡正常的话有一个流量是七十块，两个G，然后除了这个之外，还开了一个十块钱的一个G的假日流量，还有一个五块钱的假日流量延长包。  
您稍等，我帮您看一下。这张卡有一个固定的月租，每个月三块钱，包括彩铃业务，其他的就是基本功能，没有额外扣费的包月项目。  
我是说手机欠费后的透支额度，以前可以透支五十，现在怎么变成二十了？  
因为这张卡现在是二星级，三星级才能透支五十，二星级只能透支二十。  
我以前一直都是五十，为什么现在变成二十了？  
因为现在系统评定为二星级用户，是根据每月消费、停机次数和在网时长来划分的。如果经常欠费，可能会降低星级。  
那现在就一下变成二十了？以前一直是五十。  
